,corp_code,corp_name,stock_code,modify_date
36338,01285769,와이케이송내1의2유동화전문유한회사, ,20180411
36339,01288669,대동해운, ,20180502
36340,00821500,알펙, ,20180118
36341,01072660,엔에이치기업인수목적7호,217810,20180119
36342,01278361,유주네트웍스, ,20180302
36343,01284919,혜성전기, ,20180424
36344,01282461,대유몽베르제일차, ,20180329
36345,00994125,파트너스제3호동반성장사모투자전문회사, ,20180329
36346,01295599,경남산업, ,20180426
36347,01174597,호영, ,20180502
36348,01062007,레이크타운제사차, ,20180502
36349,01214567,아이에프씨유동화제칠차, ,20180212
36350,01158252,케이더블유인베스트제일차, ,20180212
36351,01281417,핀스프링제이차, ,20180412
36352,01281426,핀스프링제삼차, ,20180412
36353,00353638,엔디에스개발, ,20180502
36354,01173455,대명종합건설, ,20180502
36355,01291636,모루자산운용, ,20180423
36356,00778679,현대인프라코어, ,20180423
36357,01283026,아이비케이티에스엑시트사모투자, ,20180403
36358,01038806,올레케이티제십육차유동화전문유한회사, ,20180329
36359,01233720,와이케이디웨이, ,20180329
36360,00445036,강평텔레콤, ,20180329
36361,01259135,와이케이효문하늘채, ,20180329
36362,01296473,링크자산운용, ,20180426
36363,01061992,레이크타운제삼차, ,20180502
36364,01061956,레이크타운제오차, ,20180502
36365,01164192,개봉뉴스테이제일차, ,20180212
36366,00577007,태화이엔지, ,20180411
36367,00761767,칼트로지스부산, ,20180412
36368,01281639,의현, ,20180412
36369,01248315,케이원성성제일차, ,20180412
36370,01043880,드림스카이, ,20180502
36371,00487458,마이크로텍, ,20180423
36372,00769714,신효, ,20180502
36373,01061974,사이렌인베스트먼츠코리아, ,20180423
36374,01141340,스카이디앤시, ,20180423
36375,01292468,원일레이져, ,20180423
36376,00491017,밀다원, ,20180119
36377,01274897,iSharesIVpubliclimitedcompany, ,20180201
36378,01293795,에이아이티, ,20180424
36379,01091391,교보5호기업인수목적,223040,20180330
36380,01089961,케이비드림투게더제3호기업인수목적,221950,20180330
36381,01104783,레이크타운제육차, ,20180502
36382,01017326,동암, ,20180502
36383,01104792,레이크타운제칠차, ,20180502
36384,01104808,레이크타운제팔차, ,20180502
36385,01294624,로뎀씨앤씨, ,20180502
36386,01144772,이츠모어제일차, ,20180212
36387,01134748,모스트제일차, ,20180212
36388,01286014,더블라인펀즈(룩셈부르크), ,20180411
36389,00635815,대명엔지니어링, ,20180502
36390,01291849,에이지네트웍스, ,20180423
36391,01072785,배성개발, ,20180423
36392,01038921,제이에이치패널, ,20180423
36393,01209565,제이에스건설, ,20180423
36394,01274967,아날로그, ,20180201
36395,01149704,두산이엔씨제이차, ,20180201
36396,01063820,밴드오브브라더스제일차, ,20180222
36397,01090569,원베스트제이차, ,20180222
36398,01277548,에스피청주전문투자형사모부동산투자회사, ,20180222
36399,01090550,원베스트제일차, ,20180222
36400,01071768,하나에이치에스제일호, ,20180222
36401,01277131,가브린트, ,20180222
36402,01277584,코아플러스, ,20180222
36403,00269038,안국바이오진단, ,20180403
36404,01282805,엘에스도시개발, ,20180403
36405,00421106,롯데장학재단, ,20180330
36406,01303083,한국골프인프라투자, ,20180502
36407,01276868,대한피부과학연구소, ,20180212
36408,01283220,부에노컴퍼니, ,20180411
36409,01286023,트루프렌드남춘천제일차, ,20180411
36410,01286032,베리타스제일차유동화전문유한회사, ,20180411
36411,01283266,네오드림하우스, ,20180411
36412,01283293,디에스쎌틱제일차, ,20180411
36413,01205286,레이크백운제일차, ,20180411
36414,01205295,레이크백운제이차, ,20180411
36415,01301182,회계법인창천, ,20180502
36416,01301261,페이앤패스, ,20180502
36417,00675196,루튼침대, ,20180423
36418,01077063,동원개발프로젝트금융투자, ,20180423
36419,01239025,아이포스투자자문, ,20180423
36420,01302385,에이블김포학운제일차, ,20180502
36421,00561626,제이케이인베스트먼트홀딩스, ,20180502
36422,01295182,신세기유통, ,20180502
36423,01274833,디엠베스트제오차, ,20180201
36424,01275090,허브인베스트, ,20180201
36425,01283196,제이드장위5유동화전문유한회사, ,20180403
36426,01283202,첼린저제이십구차유동화전문유한회사, ,20180403
36427,01291061,포플랫, ,20180424
36428,01282656,캐피탈오토제일차유동화전문유한회사, ,20180330
36429,01093900,델타피디에스, ,20180330
36430,01282692,화인세무회계, ,20180330
36431,01293768,유창산공, ,20180425
36432,00452586,인터해운, ,20180425
36433,01095157,비지원제일차, ,20180212
36434,01242490,엠스퀘어반석제일차, ,20180212
36435,01242506,엠제이서울제일차, ,20180212
36436,01283275,하이트러스트제삼차, ,20180411
36437,01301322,유진바이오에너지, ,20180502
36438,00410553,영화산업, ,20180502
36439,01139761,종로자산관리, ,20180423
36440,01274198,아이랑놀기짱, ,20180201
36441,01241048,와이비마곡, ,20180201
36442,01089387,유안타제2호기업인수목적,219960,20180223
36443,01277627,큐앤파트너스, ,20180223
36444,01277654,국제세무법인, ,20180223
36445,01277663,농업회사법인에스피팜랜드, ,20180223
36446,01277672,MawerInvestmentManagementLtd., ,20180223
36447,01277681,더월드웍스, ,20180223
36448,00265360,청호메카트로닉스, ,20180403
36449,01294059,선진엔티에스, ,20180424
36450,01207752,디에스티개발, ,20180425
36451,01027527,대왕제지, ,20180425
36452,01295605,아이비케이이음글로벌강소기업육성제일호사모투자, ,20180425
36453,01036330,원주제이차, ,20180212
36454,00990378,인베스트파워제오차, ,20180212
36455,01242524,호프스프링제이차, ,20180212
36456,01236240,엘랑비탈, ,20180212
36457,00960863,에이엘피, ,20180411
36458,01285246,의왕퍼레이드, ,20180411
36459,01104002,아시시, ,20180502
36460,01088537,대성지기, ,20180502
36461,00817057,제일기연, ,20180502
36462,01302446,글렌로이드, ,20180502
36463,01145878,세주건설, ,20180502
36464,01288872,세강건설산업, ,20180423
36465,01288447,별내스타제사차, ,20180423
36466,01223583,프루이덴베르그홈앤드클리닝솔루션스코리아, ,20180202
36467,01162972,엔제이에스, ,20180223
36468,01277715,제이퍼스트, ,20180223
36469,00104847,국제종합토건, ,20180223
36470,01210011,큰희망제일차, ,20180424
36471,01289774,파트너스랩, ,20180424
36472,01210020,엔젤레스제십차, ,20180424
36473,01275939,에스엘티위례, ,20180212
36474,01276619,뉴스타골드제이차, ,20180212
36475,01276664,더스토리제일차, ,20180212
36476,01276673,더케이티제일차, ,20180212
36477,01276716,챔피언서초, ,20180212
36478,01276725,케이티스토리제일차, ,20180212
36479,01254097,에이치소사이어티엠, ,20180411
36480,01285237,뉴스타장안제일차, ,20180411
36481,01222405,경기대형트럭, ,20180502
36482,01257997,타임시티, ,20180502
36483,01261972,번영스텐레스, ,20180502
36484,01242038,우성엔터테인먼트, ,20180502
36485,01207619,메인스틸, ,20180502
