,날짜,종가,전일비,시가,고가,저가,거래량,등락률,카테고리,마켓,등락률그룹
한화생명,2021-08-04,3470,105,3370,3480,3370,2404704,3.1203566121842496,금융업,KOSPI,2 ~ 4%
일성건설,2021-08-04,3495,-10,3580,3580,3400,1740842,-0.28530670470756064,건설업,KOSPI,0 ~ -2%
