,날짜,종가,전일비,시가,고가,저가,거래량,등락률,카테고리,마켓,등락률그룹
한화생명,2021-08-04,3465,100,3370,3480,3370,1995420,2.9717682020802374,금융업,KOSPI,2 ~ 4%
일성건설,2021-08-04,3485,-20,3580,3580,3400,1337227,-0.5706134094151213,건설업,KOSPI,0 ~ -2%
