,날짜,종가,전일비,시가,고가,저가,거래량,등락률,카테고리,마켓,등락률그룹
일성건설,2021-08-03,3505,65,3610,3970,3465,9827807,1.88953488372093,건설업,KOSPI,0 ~ 2%
조비,2021-08-03,33250,2600,31550,36450,30750,6397023,8.482871125611746,화학,KOSPI,8% 이상
한화생명,2021-08-03,3365,-35,3390,3410,3330,2477136,-1.0294117647058822,금융업,KOSPI,0 ~ -2%
