,날짜,종가,전일비,시가,고가,저가,거래량,등락률,카테고리,마켓,등락률그룹
우리종금,2021-08-13,964,-20,984,986,953,5375919,-2.0325203252032518,금융업,KOSPI,-2 ~ -4%
광진윈텍,2021-08-13,9140,770,8370,9860,8300,5234036,9.19952210274791,제조업,KOSDAQ,8% 이상
카카오게임즈,2021-08-13,76900,-1900,77200,78000,73500,4984562,-2.4111675126903553,코스닥 IT,KOSDAQ,-2 ~ -4%
씨아이에스,2021-08-13,12350,300,12100,12700,11950,4906760,2.4896265560165975,제조업,KOSDAQ,2 ~ 4%
HMM,2021-08-13,39300,-1350,41250,41800,39200,4893240,-3.3210332103321036,운수창고업,KOSPI,-2 ~ -4%
아이에이,2021-08-13,1125,-50,1175,1175,1110,4864740,-4.25531914893617,코스닥 IT,KOSDAQ,-4 ~ -6%
우리기술,2021-08-13,2190,-85,2280,2295,2150,4800813,-3.7362637362637363,제조업,KOSDAQ,-2 ~ -4%
디엔에이링크,2021-08-13,5540,510,5030,5870,4985,4608214,10.139165009940358,기타서비스,KOSDAQ,8% 이상
DB하이텍,2021-08-13,61700,-2600,65100,69500,61700,4564000,-4.043545878693624,전기전자,KOSPI,-4 ~ -6%
LG헬로비전,2021-08-13,8380,-310,8970,9050,8310,4462510,-3.567318757192175,서비스업,KOSPI,-2 ~ -4%
삼성중공업,2021-08-13,6160,-180,6300,6430,6150,4406303,-2.8391167192429023,운수장비,KOSPI,-2 ~ -4%
서린바이오,2021-08-13,27100,1300,25400,27800,25400,4246838,5.038759689922481,유통,KOSDAQ,4 ~ 6%
범양건영,2021-08-13,8400,610,7680,8930,7550,4086351,7.830551989730424,건설업,KOSPI,6 ~ 8%
이씨에스,2021-08-13,8300,-30,8370,8950,8120,4071643,-0.36014405762304924,코스닥 IT,KOSDAQ,0 ~ -2%
KMH하이텍,2021-08-13,2080,-150,2205,2220,2055,4008795,-6.726457399103139,코스닥 IT,KOSDAQ,-6 ~ -8%
세종텔레콤,2021-08-13,647,-19,668,671,630,3979632,-2.8528528528528527,코스닥 IT,KOSDAQ,-2 ~ -4%
신일전자,2021-08-13,1905,-65,1970,1985,1885,3957403,-3.2994923857868024,유통업,KOSPI,-2 ~ -4%
아즈텍WB,2021-08-13,5540,50,5390,5730,5200,3951433,0.9107468123861567,제조업,KOSDAQ,0 ~ 2%
에스에이엠티,2021-08-13,5680,10,5650,5750,5450,3933135,0.1763668430335097,유통,KOSDAQ,0 ~ 2%
에스맥,2021-08-13,1265,-65,1325,1335,1255,3776015,-4.887218045112782,코스닥 IT,KOSDAQ,-4 ~ -6%
한국정보인증,2021-08-13,8080,390,7670,8430,7450,3710626,5.071521456436931,코스닥 IT,KOSDAQ,4 ~ 6%
WI,2021-08-13,1860,15,1820,1925,1785,3683813,0.8130081300813009,제조업,KOSDAQ,0 ~ 2%
에이비프로바이오,2021-08-13,1180,-30,1215,1220,1150,3647613,-2.479338842975207,제조업,KOSDAQ,-2 ~ -4%
아이엠,2021-08-13,1350,-65,1395,1400,1305,3597373,-4.593639575971731,코스닥 IT,KOSDAQ,-4 ~ -6%
홈센타홀딩스,2021-08-13,1285,-10,1310,1340,1270,3583295,-0.7722007722007722,유통,KOSDAQ,0 ~ -2%
사조동아원,2021-08-13,1455,-55,1515,1530,1415,3568324,-3.642384105960265,음식료품,KOSPI,-2 ~ -4%
시그네틱스,2021-08-13,1700,-115,1800,1805,1650,3494913,-6.336088154269973,코스닥 IT,KOSDAQ,-6 ~ -8%
대영포장,2021-08-13,3085,-55,3145,3215,3075,3479120,-1.7515923566878981,종이목재,KOSPI,0 ~ -2%
한화플러스제1호스팩,2021-08-13,3810,-70,3800,4170,3700,3473948,-1.804123711340206,금융,KOSDAQ,0 ~ -2%
LG디스플레이,2021-08-13,20700,-850,21550,21550,20650,3452618,-3.944315545243619,전기전자,KOSPI,-2 ~ -4%
이루온,2021-08-13,3735,-170,3905,3910,3625,3408543,-4.353393085787452,코스닥 IT,KOSDAQ,-4 ~ -6%
파인텍,2021-08-13,1830,-100,1920,1920,1795,3405520,-5.181347150259067,코스닥 IT,KOSDAQ,-4 ~ -6%
상지카일룸,2021-08-13,1740,65,1685,1770,1665,3351210,3.880597014925373,건설,KOSDAQ,2 ~ 4%
유진로봇,2021-08-13,4160,180,4035,4395,4025,3327732,4.522613065326634,제조업,KOSDAQ,4 ~ 6%
한솔로지스틱스,2021-08-13,4760,-180,4890,4915,4660,3326740,-3.643724696356275,운수창고업,KOSPI,-2 ~ -4%
리더스 기술투자,2021-08-13,836,-18,854,855,797,3313616,-2.107728337236534,금융,KOSDAQ,-2 ~ -4%
웅진,2021-08-13,2545,-20,2525,2645,2415,3313102,-0.7797270955165692,금융업,KOSPI,0 ~ -2%
서희건설,2021-08-13,2050,-55,2105,2105,1980,3123559,-2.6128266033254155,건설,KOSDAQ,-2 ~ -4%
동양철관,2021-08-13,1610,-45,1645,1660,1565,3108576,-2.719033232628399,철강금속,KOSPI,-2 ~ -4%
신풍제약,2021-08-13,67400,-4400,72000,73500,67100,3108536,-6.128133704735376,의약품,KOSPI,-6 ~ -8%
삼강엠앤티,2021-08-13,19650,650,19300,20150,18750,3080854,3.421052631578948,제조업,KOSDAQ,2 ~ 4%
SM C&C,2021-08-13,5070,-240,5220,5240,4985,3074301,-4.519774011299435,코스닥 IT,KOSDAQ,-4 ~ -6%
대아티아이,2021-08-13,6590,160,6430,6620,6300,3046333,2.488335925349922,제조업,KOSDAQ,2 ~ 4%
아난티,2021-08-13,10400,100,10300,10550,10000,3004069,0.9708737864077669,없음,KOSDAQ,0 ~ 2%
삼기,2021-08-13,5110,245,4920,5190,4670,2996938,5.0359712230215825,제조업,KOSDAQ,4 ~ 6%
대한해운,2021-08-13,2870,-85,2960,2995,2845,2928578,-2.8764805414551606,운수창고업,KOSPI,-2 ~ -4%
엠케이전자,2021-08-13,22200,200,21850,23400,21000,2919458,0.9090909090909091,코스닥 IT,KOSDAQ,0 ~ 2%
영우디에스피,2021-08-13,2900,-120,3010,3045,2875,2919206,-3.9735099337748347,코스닥 IT,KOSDAQ,-2 ~ -4%
팜스토리,2021-08-13,2305,-15,2325,2345,2220,2918065,-0.646551724137931,제조업,KOSDAQ,0 ~ -2%
아남전자,2021-08-13,2935,-165,3100,3105,2895,2916425,-5.32258064516129,전기전자,KOSPI,-4 ~ -6%
새로닉스,2021-08-13,16650,100,17200,18200,16000,2913704,0.6042296072507553,코스닥 IT,KOSDAQ,0 ~ 2%
이랜텍,2021-08-13,8250,60,8330,8600,8020,2874856,0.7326007326007326,코스닥 IT,KOSDAQ,0 ~ 2%
일신석재,2021-08-13,2570,10,2545,2600,2455,2872599,0.390625,유통업,KOSPI,0 ~ 2%
인베니아,2021-08-13,2975,75,2995,3290,2900,2861377,2.586206896551724,제조업,KOSDAQ,2 ~ 4%
한화생명,2021-08-13,3505,15,3495,3530,3415,2860243,0.42979942693409745,금융업,KOSPI,0 ~ 2%
에이치엘비생명과학,2021-08-13,11100,650,10400,11100,10350,2849542,6.220095693779904,기타서비스,KOSDAQ,6 ~ 8%
에스엠코어,2021-08-13,8740,490,8270,8820,8210,2843786,5.9393939393939394,제조업,KOSDAQ,4 ~ 6%
SDN,2021-08-13,2750,0,2750,2870,2705,2837274,0.0,유통,KOSDAQ,0 ~ -2%
한화시스템,2021-08-13,18100,0,18100,18300,17500,2825315,0.0,전기전자,KOSPI,0 ~ -2%
피에이치씨,2021-08-13,2130,-75,2225,2225,2095,2804239,-3.4013605442176873,유통,KOSDAQ,-2 ~ -4%
SBI인베스트먼트,2021-08-13,1885,0,1890,1920,1820,2788496,0.0,금융,KOSDAQ,0 ~ -2%
SFA반도체,2021-08-13,6880,-320,7130,7170,6790,2763117,-4.444444444444445,코스닥 IT,KOSDAQ,-4 ~ -6%
한송네오텍,2021-08-13,2000,-80,2070,2120,1950,2755204,-3.8461538461538463,제조업,KOSDAQ,-2 ~ -4%
에이엔피,2021-08-13,2590,110,2480,2645,2445,2746574,4.435483870967742,전기전자,KOSPI,4 ~ 6%
썸에이지,2021-08-13,3520,-275,3795,3800,3495,2719779,-7.246376811594203,제조업,KOSDAQ,-6 ~ -8%
삼부토건,2021-08-13,2995,-105,3050,3115,2965,2699311,-3.387096774193549,건설업,KOSPI,-2 ~ -4%
골든센츄리,2021-08-13,423,-17,445,445,417,2689558,-3.8636363636363633,없음,KOSDAQ,-2 ~ -4%
제넨바이오,2021-08-13,1920,35,1900,1945,1870,2674839,1.8567639257294428,유통,KOSDAQ,0 ~ 2%
한화에스비아이스팩,2021-08-13,5150,-40,5550,5730,5150,2654203,-0.7707129094412332,금융,KOSDAQ,0 ~ -2%
KNN,2021-08-13,1845,40,1810,1885,1800,2652715,2.21606648199446,코스닥 IT,KOSDAQ,2 ~ 4%
SK바이오사이언스,2021-08-13,288500,3000,281500,294500,274500,2625415,1.0507880910683012,의약품,KOSPI,0 ~ 2%
보해양조,2021-08-13,1060,-45,1105,1110,1025,2621817,-4.072398190045249,음식료품,KOSPI,-4 ~ -6%
대창,2021-08-13,2510,-75,2580,2580,2430,2615198,-2.9013539651837523,철강금속,KOSPI,-2 ~ -4%
한솔홈데코,2021-08-13,2025,-55,2090,2105,1980,2597626,-2.644230769230769,종이목재,KOSPI,-2 ~ -4%
원방테크,2021-08-13,73500,16900,64800,73500,64200,2582525,29.858657243816257,제조업,KOSDAQ,8% 이상
삼성엔지니어링,2021-08-13,23050,-450,23550,23750,22350,2563452,-1.9148936170212765,서비스업,KOSPI,0 ~ -2%
에코프로,2021-08-13,105000,-2900,110000,115100,103500,2545388,-2.6876737720111215,코스닥 IT,KOSDAQ,-2 ~ -4%
마니커,2021-08-13,636,-23,659,663,625,2529746,-3.490136570561457,음식료품,KOSPI,-2 ~ -4%
올리패스,2021-08-13,14400,150,14750,15800,14150,2517328,1.0526315789473684,제조업,KOSDAQ,0 ~ 2%
휴마시스,2021-08-13,19450,450,19000,19650,18200,2514835,2.368421052631579,제조업,KOSDAQ,2 ~ 4%
덕성,2021-08-13,17850,50,17700,19100,16700,2506892,0.2808988764044944,화학,KOSPI,0 ~ 2%
제이씨케미칼,2021-08-13,11500,850,11300,11800,10800,2493219,7.981220657276995,제조업,KOSDAQ,6 ~ 8%
일성건설,2021-08-13,3395,-20,3415,3650,3200,2484284,-0.5856515373352855,건설업,KOSPI,0 ~ -2%
신성델타테크,2021-08-13,20050,-950,21000,21350,19950,2467434,-4.523809523809524,제조업,KOSDAQ,-4 ~ -6%
후성,2021-08-13,13650,-550,14150,14200,13400,2465364,-3.873239436619718,화학,KOSPI,-2 ~ -4%
케이사인,2021-08-13,2700,-35,2760,2765,2635,2443467,-1.2797074954296161,코스닥 IT,KOSDAQ,0 ~ -2%
초록뱀미디어,2021-08-13,2515,-20,2540,2565,2465,2423579,-0.7889546351084813,오락·문화,KOSDAQ,0 ~ -2%
오픈베이스,2021-08-13,4580,-65,4625,4680,4390,2405214,-1.3993541442411195,코스닥 IT,KOSDAQ,0 ~ -2%
골드퍼시픽,2021-08-13,1505,-35,1535,1550,1435,2376908,-2.272727272727273,유통,KOSDAQ,-2 ~ -4%
HB테크놀러지,2021-08-13,3230,-95,3310,3310,3140,2374414,-2.857142857142857,제조업,KOSDAQ,-2 ~ -4%
케이피엠테크,2021-08-13,3000,-35,3055,3060,2940,2328108,-1.1532125205930808,제조업,KOSDAQ,0 ~ -2%
윌비스,2021-08-13,2125,-45,2160,2170,2020,2324434,-2.0737327188940093,유통업,KOSPI,-2 ~ -4%
에이치엘비,2021-08-13,37150,1250,35600,37500,35500,2309318,3.4818941504178276,제조업,KOSDAQ,2 ~ 4%
남선알미늄,2021-08-13,3860,-120,3990,3990,3795,2306166,-3.015075376884422,철강금속,KOSPI,-2 ~ -4%
애니젠,2021-08-13,21300,550,21550,25500,20500,2283898,2.6506024096385543,제조업,KOSDAQ,2 ~ 4%
동양,2021-08-13,1795,-10,1800,1810,1720,2236428,-0.554016620498615,비금속광물,KOSPI,0 ~ -2%
보락,2021-08-13,2525,-40,2570,2635,2515,2189750,-1.5594541910331383,화학,KOSPI,0 ~ -2%
우리금융지주,2021-08-13,11050,-150,11300,11300,11000,2150058,-1.3392857142857142,금융업,KOSPI,0 ~ -2%
에스디바이오센서,2021-08-13,59800,-1400,61500,61500,58100,2050990,-2.287581699346405,의료정밀,KOSPI,-2 ~ -4%
넥스트사이언스,2021-08-13,32450,500,31400,33500,31000,2002841,1.5649452269170578,없음,KOSPI,0 ~ 2%
