,날짜,종가,전일비,시가,고가,저가,거래량,등락률,카테고리,마켓,등락률그룹
엠로,2021-08-13,32100,6100,32700,39800,30500,4588878,23.46153846153846,없음,KONEX,8% 이상
광진윈텍,2021-08-13,9010,640,8370,9860,8300,4578779,7.646356033452808,제조업,KOSDAQ,6 ~ 8%
시스웍,2021-08-13,2320,-110,2475,2490,2280,4528225,-4.526748971193416,제조업,KOSDAQ,-4 ~ -6%
신원,2021-08-13,2245,25,2210,2265,2165,4404790,1.1261261261261262,섬유의복,KOSPI,0 ~ 2%
에스엘바이오닉스,2021-08-13,980,-125,1005,1035,936,4366435,-11.312217194570136,코스닥 IT,KOSDAQ,-8% 이하
우리종금,2021-08-13,965,-19,984,986,953,4260026,-1.9308943089430894,금융업,KOSPI,0 ~ -2%
한국선재,2021-08-13,6800,80,6720,7080,6710,4259167,1.1904761904761905,제조업,KOSDAQ,0 ~ 2%
SK증권,2021-08-13,948,-28,979,979,935,4219465,-2.8688524590163933,금융업,KOSPI,-2 ~ -4%
카카오게임즈,2021-08-13,77800,-1000,77200,77900,73500,4113338,-1.2690355329949239,코스닥 IT,KOSDAQ,0 ~ -2%
씨아이에스,2021-08-13,12550,500,12100,12700,11950,4055521,4.149377593360995,제조업,KOSDAQ,4 ~ 6%
DB하이텍,2021-08-13,62400,-1900,65100,69500,62000,3992870,-2.9548989113530326,전기전자,KOSPI,-2 ~ -4%
LG헬로비전,2021-08-13,8490,-200,8970,9050,8310,3960614,-2.3014959723820483,서비스업,KOSPI,-2 ~ -4%
팍스넷,2021-08-13,626,-274,672,788,626,3921745,-30.444444444444446,금융,KOSDAQ,-8% 이하
두산중공업,2021-08-13,21000,-700,21800,21850,20500,3858540,-3.225806451612903,기계,KOSPI,-2 ~ -4%
아이에이,2021-08-13,1140,-35,1175,1175,1110,3838504,-2.9787234042553195,코스닥 IT,KOSDAQ,-2 ~ -4%
우리기술,2021-08-13,2225,-50,2280,2295,2150,3837765,-2.197802197802198,제조업,KOSDAQ,-2 ~ -4%
이씨에스,2021-08-13,8290,-40,8370,8950,8120,3702743,-0.4801920768307323,코스닥 IT,KOSDAQ,0 ~ -2%
HMM,2021-08-13,39800,-850,41250,41800,39800,3489591,-2.091020910209102,운수창고업,KOSPI,-2 ~ -4%
KMH하이텍,2021-08-13,2095,-135,2205,2220,2055,3434646,-6.053811659192825,코스닥 IT,KOSDAQ,-6 ~ -8%
아이엠,2021-08-13,1350,-65,1395,1400,1305,3170107,-4.593639575971731,코스닥 IT,KOSDAQ,-4 ~ -6%
서린바이오,2021-08-13,26950,1150,25400,27800,25400,3151189,4.457364341085271,유통,KOSDAQ,4 ~ 6%
홈센타홀딩스,2021-08-13,1295,0,1310,1340,1270,3132041,0.0,유통,KOSDAQ,0 ~ -2%
에스맥,2021-08-13,1275,-55,1325,1335,1255,3093702,-4.135338345864661,코스닥 IT,KOSDAQ,-4 ~ -6%
세종텔레콤,2021-08-13,647,-19,668,671,630,3067190,-2.8528528528528527,코스닥 IT,KOSDAQ,-2 ~ -4%
삼성중공업,2021-08-13,6220,-120,6300,6430,6160,3045367,-1.8927444794952681,운수장비,KOSPI,0 ~ -2%
사조동아원,2021-08-13,1475,-35,1515,1530,1415,2944032,-2.3178807947019866,음식료품,KOSPI,-2 ~ -4%
에이비프로바이오,2021-08-13,1180,-30,1215,1220,1150,2910103,-2.479338842975207,제조업,KOSDAQ,-2 ~ -4%
한화플러스제1호스팩,2021-08-13,3845,-35,3800,4170,3700,2905949,-0.902061855670103,금융,KOSDAQ,0 ~ -2%
신일전자,2021-08-13,1935,-35,1970,1985,1885,2868475,-1.7766497461928936,유통업,KOSPI,0 ~ -2%
에스에이엠티,2021-08-13,5710,40,5650,5750,5450,2866055,0.7054673721340388,유통,KOSDAQ,0 ~ 2%
유진로봇,2021-08-13,4165,185,4035,4395,4025,2810781,4.648241206030151,제조업,KOSDAQ,4 ~ 6%
시그네틱스,2021-08-13,1725,-90,1800,1805,1650,2731602,-4.958677685950414,코스닥 IT,KOSDAQ,-4 ~ -6%
모트렉스,2021-08-13,6950,-110,7070,7080,6700,2727865,-1.5580736543909348,제조업,KOSDAQ,0 ~ -2%
대영포장,2021-08-13,3120,-20,3145,3215,3095,2702753,-0.6369426751592357,종이목재,KOSPI,0 ~ -2%
LG디스플레이,2021-08-13,20850,-700,21550,21550,20650,2613875,-3.248259860788863,전기전자,KOSPI,-2 ~ -4%
인베니아,2021-08-13,3015,115,2995,3290,2900,2589599,3.9655172413793105,제조업,KOSDAQ,2 ~ 4%
한솔로지스틱스,2021-08-13,4765,-175,4890,4915,4660,2562740,-3.54251012145749,운수창고업,KOSPI,-2 ~ -4%
영우디에스피,2021-08-13,2945,-75,3010,3045,2875,2497973,-2.4834437086092715,코스닥 IT,KOSDAQ,-2 ~ -4%
신풍제약,2021-08-13,68500,-3300,72000,73500,67700,2485473,-4.596100278551532,의약품,KOSPI,-4 ~ -6%
SM C&C,2021-08-13,5110,-200,5220,5240,4985,2467479,-3.766478342749529,코스닥 IT,KOSDAQ,-2 ~ -4%
한화에스비아이스팩,2021-08-13,5360,170,5550,5730,5220,2432184,3.275529865125241,금융,KOSDAQ,2 ~ 4%
새로닉스,2021-08-13,16550,0,17200,18200,16000,2427027,0.0,코스닥 IT,KOSDAQ,0 ~ -2%
디엔에이링크,2021-08-13,5690,660,5030,5810,4985,2406479,13.12127236580517,기타서비스,KOSDAQ,8% 이상
아남전자,2021-08-13,2970,-130,3100,3105,2895,2395713,-4.193548387096775,전기전자,KOSPI,-4 ~ -6%
파인텍,2021-08-13,1845,-85,1920,1920,1810,2392999,-4.404145077720207,코스닥 IT,KOSDAQ,-4 ~ -6%
리더스 기술투자,2021-08-13,821,-33,854,855,797,2335318,-3.864168618266979,금융,KOSDAQ,-2 ~ -4%
WI,2021-08-13,1880,35,1820,1925,1785,2329889,1.8970189701897018,제조업,KOSDAQ,0 ~ 2%
이랜텍,2021-08-13,8440,250,8330,8600,8020,2326402,3.0525030525030523,코스닥 IT,KOSDAQ,2 ~ 4%
한화시스템,2021-08-13,18200,100,18100,18300,17500,2305690,0.5524861878453038,전기전자,KOSPI,0 ~ 2%
아난티,2021-08-13,10450,150,10300,10550,10000,2301455,1.4563106796116505,없음,KOSDAQ,0 ~ 2%
한송네오텍,2021-08-13,2005,-75,2070,2120,1950,2293838,-3.6057692307692304,제조업,KOSDAQ,-2 ~ -4%
서희건설,2021-08-13,2060,-45,2105,2105,1980,2282282,-2.137767220902613,건설,KOSDAQ,-2 ~ -4%
SFA반도체,2021-08-13,6920,-280,7130,7170,6790,2267777,-3.888888888888889,코스닥 IT,KOSDAQ,-2 ~ -4%
보해양조,2021-08-13,1060,-45,1105,1110,1025,2258302,-4.072398190045249,음식료품,KOSPI,-4 ~ -6%
마니커,2021-08-13,640,-19,659,663,625,2205395,-2.8831562974203337,음식료품,KOSPI,-2 ~ -4%
SDN,2021-08-13,2800,50,2750,2870,2705,2198635,1.8181818181818181,유통,KOSDAQ,0 ~ 2%
삼강엠앤티,2021-08-13,19800,800,19300,20150,18750,2175425,4.2105263157894735,제조업,KOSDAQ,4 ~ 6%
엠케이전자,2021-08-13,22450,450,21850,23400,21000,2163434,2.0454545454545454,코스닥 IT,KOSDAQ,2 ~ 4%
KNN,2021-08-13,1850,45,1810,1885,1800,2151983,2.4930747922437675,코스닥 IT,KOSDAQ,2 ~ 4%
SK바이오사이언스,2021-08-13,287000,1500,281500,294500,274500,2144906,0.5253940455341506,의약품,KOSPI,0 ~ 2%
에코프로,2021-08-13,107600,-300,110000,115100,103500,2096174,-0.27803521779425394,코스닥 IT,KOSDAQ,0 ~ -2%
골든센츄리,2021-08-13,426,-14,445,445,417,2095888,-3.1818181818181817,없음,KOSDAQ,-2 ~ -4%
윌비스,2021-08-13,2115,-55,2160,2170,2020,2083554,-2.5345622119815667,유통업,KOSPI,-2 ~ -4%
썸에이지,2021-08-13,3585,-210,3795,3800,3495,2081166,-5.533596837944664,제조업,KOSDAQ,-4 ~ -6%
제넨바이오,2021-08-13,1890,5,1900,1945,1870,2079642,0.2652519893899204,유통,KOSDAQ,0 ~ 2%
삼부토건,2021-08-13,3000,-100,3050,3115,2965,2071525,-3.225806451612903,건설업,KOSPI,-2 ~ -4%
원방테크,2021-08-13,72700,16100,64800,73400,64200,2062136,28.4452296819788,제조업,KOSDAQ,8% 이상
에이엔피,2021-08-13,2550,70,2480,2630,2445,2050905,2.82258064516129,전기전자,KOSPI,2 ~ 4%
대한해운,2021-08-13,2870,-85,2960,2995,2865,2043563,-2.8764805414551606,운수창고업,KOSPI,-2 ~ -4%
일신석재,2021-08-13,2595,35,2545,2600,2455,2037622,1.3671875,유통업,KOSPI,0 ~ 2%
피에이치씨,2021-08-13,2145,-60,2225,2225,2095,2036255,-2.7210884353741496,유통,KOSDAQ,-2 ~ -4%
삼성엔지니어링,2021-08-13,22850,-650,23550,23750,22350,2029865,-2.7659574468085104,서비스업,KOSPI,-2 ~ -4%
한솔홈데코,2021-08-13,2025,-55,2090,2105,1980,2014467,-2.644230769230769,종이목재,KOSPI,-2 ~ -4%
올리패스,2021-08-13,15200,950,14750,15800,14650,2005876,6.666666666666667,제조업,KOSDAQ,6 ~ 8%
팜스토리,2021-08-13,2260,-60,2325,2345,2220,2005677,-2.586206896551724,제조업,KOSDAQ,-2 ~ -4%
케이사인,2021-08-13,2705,-30,2760,2765,2635,2004111,-1.0968921389396709,코스닥 IT,KOSDAQ,0 ~ -2%
골드퍼시픽,2021-08-13,1505,-35,1535,1550,1435,1964168,-2.272727272727273,유통,KOSDAQ,-2 ~ -4%
애니젠,2021-08-13,22350,1600,21550,25500,20500,1958251,7.710843373493977,제조업,KOSDAQ,6 ~ 8%
동양철관,2021-08-13,1615,-40,1645,1660,1565,1938529,-2.416918429003021,철강금속,KOSPI,-2 ~ -4%
SBI인베스트먼트,2021-08-13,1875,-10,1890,1900,1820,1910604,-0.5305039787798408,금융,KOSDAQ,0 ~ -2%
초록뱀미디어,2021-08-13,2520,-15,2540,2565,2465,1885725,-0.591715976331361,오락·문화,KOSDAQ,0 ~ -2%
대창,2021-08-13,2485,-100,2580,2580,2430,1867424,-3.8684719535783367,철강금속,KOSPI,-2 ~ -4%
대아티아이,2021-08-13,6610,180,6430,6620,6300,1860418,2.7993779160186625,제조업,KOSDAQ,2 ~ 4%
휴림로봇,2021-08-13,1005,-15,1015,1015,992,1859787,-1.4705882352941175,제조업,KOSDAQ,0 ~ -2%
코리아센터,2021-08-13,8400,-190,8670,8760,8220,1850859,-2.211874272409779,코스닥 IT,KOSDAQ,-2 ~ -4%
남선알미늄,2021-08-13,3860,-120,3990,3990,3795,1841158,-3.015075376884422,철강금속,KOSPI,-2 ~ -4%
한화생명,2021-08-13,3455,-35,3495,3530,3415,1814063,-1.002865329512894,금융업,KOSPI,0 ~ -2%
보락,2021-08-13,2585,20,2570,2635,2515,1805239,0.7797270955165692,화학,KOSPI,0 ~ 2%
HB테크놀러지,2021-08-13,3165,-160,3310,3310,3140,1774828,-4.8120300751879705,제조업,KOSDAQ,-4 ~ -6%
신성델타테크,2021-08-13,20650,-350,21000,21350,20300,1773461,-1.6666666666666667,제조업,KOSDAQ,0 ~ -2%
케이피엠테크,2021-08-13,3010,-25,3055,3055,2940,1756745,-0.8237232289950577,제조업,KOSDAQ,0 ~ -2%
이루온,2021-08-13,3820,-85,3905,3910,3665,1731932,-2.176696542893726,코스닥 IT,KOSDAQ,-2 ~ -4%
후성,2021-08-13,13700,-500,14150,14200,13500,1711405,-3.5211267605633805,화학,KOSPI,-2 ~ -4%
동양,2021-08-13,1755,-50,1800,1805,1720,1689572,-2.7700831024930745,비금속광물,KOSPI,-2 ~ -4%
바이오니아,2021-08-13,47000,400,46100,49300,46000,1678176,0.8583690987124464,제조업,KOSDAQ,0 ~ 2%
젬백스링크,2021-08-13,1800,-40,1825,1840,1730,1652487,-2.1739130434782608,유통,KOSDAQ,-2 ~ -4%
상지카일룸,2021-08-13,1695,20,1685,1745,1665,1652453,1.1940298507462688,건설,KOSDAQ,0 ~ 2%
한창,2021-08-13,1445,-30,1455,1475,1390,1620043,-2.0338983050847457,유통업,KOSPI,-2 ~ -4%
우리금융지주,2021-08-13,11050,-150,11300,11300,11000,1614175,-1.3392857142857142,금융업,KOSPI,0 ~ -2%
국순당,2021-08-13,10450,0,10500,11750,9940,1596495,0.0,제조업,KOSDAQ,0 ~ -2%
KEC,2021-08-13,2305,-95,2440,2440,2240,1572081,-3.958333333333333,전기전자,KOSPI,-2 ~ -4%
에스엠코어,2021-08-13,8500,250,8270,8660,8210,1533448,3.0303030303030303,제조업,KOSDAQ,2 ~ 4%
아즈텍WB,2021-08-13,5350,-140,5390,5410,5200,1529202,-2.5500910746812386,제조업,KOSDAQ,-2 ~ -4%
미래아이앤지,2021-08-13,607,-13,620,621,589,1528922,-2.0967741935483875,서비스업,KOSPI,-2 ~ -4%
위즈코프,2021-08-13,2785,-155,2880,2920,2720,1513897,-5.272108843537415,유통,KOSDAQ,-4 ~ -6%
오픈베이스,2021-08-13,4635,-10,4625,4650,4390,1503361,-0.2152852529601722,코스닥 IT,KOSDAQ,0 ~ -2%
에이프로젠 MED,2021-08-13,2040,-60,2085,2100,2030,1463868,-2.857142857142857,기계,KOSPI,-2 ~ -4%
넥스트사이언스,2021-08-13,32650,700,31400,33500,31000,1458357,2.190923317683881,없음,KOSPI,2 ~ 4%
진원생명과학,2021-08-13,39950,-1500,41100,41850,39000,1418815,-3.618817852834741,의약품,KOSPI,-2 ~ -4%
