,날짜,종가,전일비,시가,고가,저가,거래량,등락률,카테고리,마켓,등락률그룹
SBI인베스트먼트,2021-08-13,1870,-15,1890,1900,1820,2061005,-0.7957559681697612,금융,KOSDAQ,0 ~ -2%
후성,2021-08-13,13600,-600,14150,14200,13400,2060720,-4.225352112676056,화학,KOSPI,-4 ~ -6%
남선알미늄,2021-08-13,3830,-150,3990,3990,3795,2036451,-3.7688442211055273,철강금속,KOSPI,-2 ~ -4%
케이피엠테크,2021-08-13,3015,-20,3055,3060,2940,2016231,-0.6589785831960462,제조업,KOSDAQ,0 ~ -2%
대창,2021-08-13,2490,-95,2580,2580,2430,1987944,-3.67504835589942,철강금속,KOSPI,-2 ~ -4%
코리아센터,2021-08-13,8350,-240,8670,8760,8220,1953283,-2.7939464493597206,코스닥 IT,KOSDAQ,-2 ~ -4%
신성델타테크,2021-08-13,20500,-500,21000,21350,20300,1951128,-2.380952380952381,제조업,KOSDAQ,-2 ~ -4%
휴림로봇,2021-08-13,1000,-20,1015,1015,992,1939996,-1.9607843137254901,제조업,KOSDAQ,0 ~ -2%
보락,2021-08-13,2545,-20,2570,2635,2515,1932077,-0.7797270955165692,화학,KOSPI,0 ~ -2%
HB테크놀러지,2021-08-13,3170,-155,3310,3310,3140,1931934,-4.661654135338346,제조업,KOSDAQ,-4 ~ -6%
이루온,2021-08-13,3815,-90,3905,3910,3665,1866016,-2.3047375160051216,코스닥 IT,KOSDAQ,-2 ~ -4%
동양,2021-08-13,1755,-50,1800,1805,1720,1821128,-2.7700831024930745,비금속광물,KOSPI,-2 ~ -4%
아즈텍WB,2021-08-13,5320,-170,5390,5420,5200,1819589,-3.096539162112933,제조업,KOSDAQ,-2 ~ -4%
젬백스링크,2021-08-13,1780,-60,1825,1840,1730,1795123,-3.260869565217391,유통,KOSDAQ,-2 ~ -4%
바이오니아,2021-08-13,46700,100,46100,49300,46000,1767298,0.2145922746781116,제조업,KOSDAQ,0 ~ 2%
우리금융지주,2021-08-13,11050,-150,11300,11300,11000,1760410,-1.3392857142857142,금융업,KOSPI,0 ~ -2%
유바이오로직스,2021-08-13,44550,1150,42950,45550,41900,1747872,2.6497695852534564,제조업,KOSDAQ,2 ~ 4%
상지카일룸,2021-08-13,1700,25,1685,1745,1665,1728010,1.4925373134328357,건설,KOSDAQ,0 ~ 2%
한창,2021-08-13,1435,-40,1455,1475,1390,1713446,-2.711864406779661,유통업,KOSPI,-2 ~ -4%
넥스트사이언스,2021-08-13,32200,250,31400,33500,31000,1711572,0.7824726134585289,없음,KOSPI,0 ~ 2%
KH E&T,2021-08-13,2360,30,2345,2415,2240,1651794,1.2875536480686696,건설,KOSDAQ,0 ~ 2%
KEC,2021-08-13,2290,-110,2440,2440,2240,1649802,-4.583333333333333,전기전자,KOSPI,-4 ~ -6%
미래아이앤지,2021-08-13,610,-10,620,621,589,1634777,-1.6129032258064515,서비스업,KOSPI,0 ~ -2%
진원생명과학,2021-08-13,39800,-1650,41100,41850,39000,1609704,-3.9806996381182147,의약품,KOSPI,-2 ~ -4%
에이프로젠 MED,2021-08-13,2045,-55,2085,2100,2030,1559234,-2.619047619047619,기계,KOSPI,-2 ~ -4%
